X1,X2,X3,X4,X5,X6,X7,T,Y
0.34124901432748334,0.5054793386052239,0.6680263291074003,0.09560559232837806,0.5320875444031474,0,0,1,1
0.40661070935094634,0.41086438762510347,0.8458048895069371,0.8658781853444919,0.7429163699020853,1,0,0,0
0.6081747417204364,0.9787564968425242,0.13194034979066827,0.5264859680500004,0.28323255608650255,0,0,0,0
0.1543469200089994,0.3475523076164113,0.22150275730603874,0.16511385667940015,0.49623426178308483,0,1,1,0
0.35959480116749887,0.027945751473194114,0.7320320710124162,0.20967068582529813,0.4559710989371012,1,0,1,0
0.8373096037621053,0.27345986278665013,0.6320675692907404,0.16235481464529522,0.9403287610553077,1,1,0,1
0.737023141707876,0.8116442862351506,0.41456517510091107,0.3470059367424452,0.5901880048162158,0,0,0,0
0.07236087176681671,0.9700619870655084,0.8905069801423112,0.7233415224564677,0.7063943956939291,0,0,0,1
0.6157421062819399,0.9635548759129201,0.7648818702721797,0.8721585305071643,0.8870646253103167,0,1,1,0
0.8111730774056493,0.6780297059949749,0.18196549277002239,0.7891069309017594,0.43682559222383266,0,0,0,0
0.14281811731798488,0.36047258412777705,0.6725599552305155,0.40426409394396234,0.9961799192187033,1,0,1,0
0.48843661293578444,0.7754728467284652,0.15073000452198881,0.42182052535909553,0.3486952144374738,0,0,1,1
0.05587173447998528,0.6042607610490408,0.3325187143028929,0.4725021236361796,0.836414704768187,1,0,1,0
0.8952306676070443,0.6152828812250554,0.8711548505845343,0.4161662517180966,0.23189111622358272,0,0,1,0
0.1816566493571985,0.36128296156869066,0.2839907895226894,0.3334859044974212,0.23577672105199338,0,0,1,0
0.030204461469436783,0.8595437309209056,0.4950393115442473,0.13705462239207744,0.5587821825324368,1,0,1,1
0.4520095193157426,0.7745399414609341,0.06688052654075971,0.1731251419522255,1.0048019714992533,0,0,1,0
0.25822321235012313,0.6239796964047705,0.498778662105157,0.7966714245582012,1.1064500401679451,1,0,0,0
0.581509272754192,0.9903238445080979,0.795059602377711,0.5765518611664395,0.4604749868781334,1,0,0,0
0.017299830839977437,0.681524038842748,0.25490490721630965,0.5722262746776232,0.9900726717263937,0,0,1,0
0.055114784752423596,0.24395382200700633,0.779528350212835,0.521434248473003,0.6438411652754438,1,0,1,1
0.4228438706759887,0.5581547865261871,0.40918479335593405,0.2716620794456355,0.9709627263186317,0,0,1,0
0.48213880716903534,0.7752368414274814,0.06457991559579612,0.2521405517260731,0.5864268890837876,0,0,1,0
0.22234479299959686,0.8645541319944878,0.899133801437142,0.21629858622690146,0.7805823960208496,0,0,0,0
0.9574837211458582,0.240302628127686,0.7243801357678943,0.6542168876741463,0.9635450580835063,0,0,1,0
0.1999975765353127,0.232811277230208,0.7782749819008502,0.47037463809826263,0.6546440087129319,0,0,1,0
0.3313014830276195,0.07351998089883394,0.07503940979641432,0.21129039323852694,0.1824015457520774,0,1,0,0
0.05923166469223584,0.3893492132478432,0.08212707412439701,0.5778627196385593,0.7913400441364502,0,0,0,1
0.1517479374137677,0.22146017693779463,0.44784974128868826,0.7969359445790887,0.9177081585783824,0,1,0,0
0.6621816107705064,0.9947976771755626,0.25780705608907417,0.8795442085066432,0.8417137396670935,0,0,0,1
0.3041137199524767,0.9851719832174568,0.8677702913330991,0.49013170986848,0.7541280611560875,0,1,0,1
0.9132211762044646,0.7607214526215209,0.624064152493389,0.20465146363819053,0.48833934445383337,1,0,1,0
0.9494212738041118,0.5217294883157851,0.31283747922604166,0.7816348495803952,0.5711398676869888,1,0,0,0
0.7511629367719469,0.6337589426114392,0.23874426586865505,0.4887724403186616,0.40098947465213786,1,0,0,0
0.5583043989573571,0.9897680160835597,0.7139335388068992,0.5904528639232869,0.8773581477118313,0,0,0,0
0.19114695407409366,0.5214308452063658,0.11389347591257382,0.8555074773648502,1.164157561318052,0,0,1,0
0.8279718609976902,0.367129462673322,0.30976796664581563,0.4080650863470633,1.0750786135649615,0,0,1,1
0.3198500754681012,0.19006383189398512,0.8613457722768568,0.8758825427359417,0.3463597145977959,0,0,1,0
0.7648746135958924,0.8501607370181128,0.16288247395711586,0.2545827397584096,0.6280337895855082,0,0,0,0
0.10008052661166,0.8464180175663149,0.9588566982112127,0.7186470559736527,0.4088532863073965,0,1,1,1
0.7176182756406746,0.6471232665634108,0.2926941578163994,0.11170958749568971,0.06753574590047154,0,0,0,0
0.6682237958440487,0.06805943387338487,0.03659551609940859,0.21557180072938975,0.24732892755460595,0,0,1,1
0.7395320353008993,0.11440493881119151,0.17567708476938004,0.021683554707843555,0.026852909244517893,0,0,0,1
0.6381598731815646,0.6072592511390794,0.20153786862715817,0.7686507801310842,0.43163225357638224,0,0,0,1
0.4433564491061286,0.20357997701687292,0.2894489491588156,0.4354869883204827,0.35060258954616286,0,0,1,0
0.5265725093974539,0.4550515717845831,0.25761810529936335,0.029712153133242047,0.7557562071853868,1,1,1,0
0.5148210079932387,0.44713495736403286,0.9164688733674026,0.9144062105480777,0.8144216331961716,0,0,0,0
0.7423924658604251,0.027044606706002505,0.1915030653469687,0.2211138881307525,0.11667374085489328,1,0,0,1
0.3426906521541456,0.9849837098092754,0.6133361173459397,0.7891446850310226,1.1445116050322077,0,0,1,0
0.010823984844204215,0.5269948227599128,0.8435960625445538,0.12257788048908969,0.8791171137953456,0,1,1,0
0.4253668557911131,0.6127237927646952,0.38490871565538354,0.7990725631169509,0.8880270861908385,0,0,0,1
0.548043917348974,0.9177795340274787,0.32880154303273024,0.47225027051287793,0.7808742747084942,0,0,1,0
0.6708904030705135,0.24298723702114855,0.821847783147689,0.08587581659127419,0.8425547764840245,0,0,1,0
0.2801868261810868,0.5063880490048507,0.7599637347067159,0.33001541225512343,0.3246433936779223,0,0,0,0
0.014452961859798275,0.5202075114551088,0.8839404686417692,0.6922597273170759,0.3576729204588016,0,0,0,0
0.9299003508467536,0.04969586950740279,0.4326671223408428,0.8948636533756419,0.31066115827241053,0,0,0,0
0.9003973270153902,0.5007153199331293,0.7927554693061518,0.9907301822447719,0.6603903267409044,0,0,0,0
0.8119167301758267,0.14149429125179613,0.702837436925403,0.5868086585025739,0.4029736126491018,0,0,1,0
0.7711880535251875,0.586798071668182,0.6639837834438247,0.06513264055150647,0.13170890885288528,0,1,1,0
0.4070802017559434,0.940315609356468,0.5902826392150711,0.5998152047950082,0.9958488380223307,0,1,0,0
0.2674546081456751,0.4496453495423761,0.4563494316741591,0.4218712263113046,0.5905769066651123,0,1,1,0
0.6286368613221632,0.4001079406036656,0.011350662294697167,0.9972238889281029,1.0161825973020888,0,0,1,0
0.6628698066371314,0.0826362729864697,0.7620656248980976,0.95142031311129,1.1536361850416283,0,0,1,1
0.37957881599586896,0.5986468100928313,0.3988654691038753,0.0009243891716332886,0.572431387045168,0,0,1,0
0.23325727828691267,0.8462364896629294,0.8854364835388012,0.12289506228165581,0.6844040281823259,1,0,1,0
0.4094057851368974,0.7513535293064629,0.959074143351178,0.9407826661689704,0.3709197602952905,0,0,1,0
0.2809480764504996,0.4378020744094492,0.6115989616159344,0.979628681747889,0.5101637114140146,1,0,0,0
0.36823795769588796,0.6845451382706566,0.05416547101810176,0.3151965599654709,0.0959800529466223,0,0,1,1
0.27071597915630585,0.013218319954010793,0.11962766748035525,0.5298424839765853,0.4712093502768865,1,0,0,0
0.07115953977051637,0.8088602539440795,0.298014719169748,0.026886519214589732,0.8983127499443568,0,0,0,1
0.6261283122994702,0.6973367214760492,0.9518229106533243,0.5908956363595306,0.2995686949168458,0,0,1,0
0.600259268460083,0.4867658256537124,0.6646228597330867,0.4237543625772243,0.14301738611758286,0,0,1,0
0.007291762517210754,0.6613466057393951,0.07342218369932096,0.4764417586007267,0.3249290456090803,0,0,0,1
0.6537337158753859,0.19182521836759314,0.9406733138941296,0.056804606195123064,0.938909173424655,0,0,0,1
0.8017956948716188,0.2932659319531342,0.33322743696162194,0.4291926582780742,0.9078635222436588,1,0,0,0
0.988603809319535,0.6788808935073603,0.09354110449963238,0.11769084993217549,0.3983921618582465,0,0,1,0
0.31268821907249666,0.018198018311537445,0.5005341260522137,0.49179118374248687,0.5553927136780362,0,0,1,0
0.1040977717625744,0.5774155706443553,0.563766735701807,0.23531939808728697,0.462342420499978,1,0,0,1
0.04999637468701079,0.8112068382847836,0.8073812353948367,0.4388209272334752,0.8931115376630665,0,0,1,1
0.2677643121206601,0.5962781598096998,0.028417827576719068,0.7731716337439104,0.6383926587229491,0,0,0,0
0.7415073735113153,0.9422990602012411,0.8322677925488758,0.3969472691987447,0.2695302435622021,0,1,1,0
0.31022962626585304,0.3857241957850316,0.08308371368882672,0.22526809075886867,0.638576245633594,0,0,0,0
0.17603517956710912,0.9292703470211304,0.2631857215676491,0.5435937894386675,0.650076370798817,1,0,0,1
0.5127510991330845,0.845602676598947,0.4767532420142967,0.0671867734275936,0.38787971685439515,0,1,0,0
0.6126596137571347,0.6538917375944892,0.8747393856383489,0.19518676572871918,0.11469174801174432,0,0,1,0
0.40755186512594554,0.42356457199018127,0.7971014163614559,0.5115841187165688,0.9663878888452727,0,0,1,0
0.08482515081474606,0.7574830307857591,0.2940757814714403,0.9960328033412057,1.140042534816945,0,1,1,0
0.06591923078483519,0.8741849508242807,0.08136771828439293,0.18996919273476764,0.2911411794563752,0,1,0,0
0.1962313132993465,0.42648158555945026,0.30108978201226855,0.3708650987462194,0.8905004882510431,0,0,0,0
0.95935370941965,0.6418635268443694,0.6397762830628642,0.09141814595307962,0.790243240687061,0,0,0,1
0.741627492542479,0.12363440419610439,0.9033408734641107,0.9487624247914361,0.7193933263745869,0,0,1,1
0.9964418078006879,0.7110239167322033,0.44198850126610256,0.9224091570123067,0.33442906662582456,1,1,0,1
0.7894974814062501,0.3701582093914957,0.5371238861074332,0.760026529841612,0.621194944512779,0,1,1,1
0.44666603644411673,0.6904632488952792,0.972215181161348,0.15036317430187607,0.30022548848700703,0,0,0,1
0.7246925203163497,0.7377252944072878,0.3729610935151969,0.39417642658354846,0.5920546254552621,0,0,1,1
0.6764967596293888,0.23357900104249363,0.3808098773152915,0.530772261607012,0.3305655146150027,0,0,1,0
0.042847119072562445,0.02314717638165953,0.683297471078418,0.9818232968250715,1.0205750837080496,0,0,0,0
0.29058642399160906,0.9706545546527354,0.2387583400300045,0.6585682353885406,1.0715644327549283,0,1,0,0
0.41300954612717644,0.9337177131133778,0.4195617625899012,0.02548949025373426,0.894586623125778,0,0,0,0
0.35381701446560443,0.11216215749093728,0.13800963701036506,0.3315031084968064,0.5898097320995356,1,0,0,0
0.5577060894579964,0.6660984151187815,0.7956214945455908,0.3473994654188327,0.4815657459310413,0,0,1,0
0.80869340643388,0.4574088241982861,0.4988651530995265,0.5992517802097677,0.3378591488305631,0,1,0,0
0.6990960952799958,0.0010616356150705553,0.5811015247742424,0.045021961426046864,0.036941040759142806,0,0,0,0
0.3978929836079198,0.6738926149037846,0.8387257495462418,0.9370768406543686,0.989047386897346,0,1,0,0
0.01922301328882403,0.7841662999866997,0.8973545188855139,0.3628728607387748,0.9952812825574274,0,0,0,1
0.4072606707165952,0.2615985027594393,0.9878369346713154,0.1713715887570202,0.8456929285425798,0,0,1,0
0.11739961072374316,0.46983380987353307,0.8973555057700099,0.15736251358295983,0.20032244517149858,0,1,0,1
0.3826286542576156,0.736135910532003,0.2237000369315446,0.23855046517521494,0.7797028421243176,0,0,0,1
0.8120787149051342,0.6784266473359825,0.8571667896153539,0.270303816708098,0.37476708767375466,0,0,0,0
0.8748489970840787,0.924475328239076,0.35334360752376814,0.14131317975152413,0.38773081521034225,1,1,1,1
0.8735313334937531,0.1784047453348102,0.8984129672738768,0.2870898681359686,0.7374273745246469,0,0,1,1
0.9040934383609336,0.13401869164178082,0.569661871606346,0.685345132871783,0.6196533752447329,0,0,1,0
0.3812081156398186,0.648140644745055,0.04543873389312836,0.6095352356393317,1.0142160571485799,0,0,1,0
0.9544910839131373,0.28398024372777897,0.5167609916006027,0.6415980362335681,0.2491342411291583,0,0,0,0
0.44903014256359075,0.9826042478551816,0.9792252948708262,0.4610597393915683,0.25478315331773965,0,0,1,1
0.4723960358139563,0.1584532439776397,0.12903909999610597,0.5412232954504936,0.8050264990390066,0,0,1,0
0.009235856275968457,0.9955315429865399,0.023248543289192458,0.9561600305664,0.40979648480627495,1,0,1,1
0.04742363584884823,0.8911115221278861,0.7929304581764197,0.25557318628476133,0.5468246461597629,0,0,1,1
0.5106618408337604,0.011706615066285897,0.3258861014670982,0.961625578937288,0.7758830655184529,0,0,0,0
0.5009750845015292,0.37761544029548944,0.6903202699929408,0.6812258463874973,0.9646221161876901,0,1,0,1
0.09605826135459483,0.056076137423033634,0.6550492174805035,0.3172354682948345,0.2642967532298206,0,0,0,0
0.24339842794558697,0.3395840188420366,0.47709024075043827,0.9336535958583374,0.6882247059375048,0,0,0,0
0.772883379971567,0.32432615283097876,0.7260843808699138,0.41086203244032804,0.8667712516968347,0,0,0,0
0.18277725368483022,0.41035714533133494,0.40527684230990235,0.15735799684282803,0.7104334686119866,0,0,0,0
0.39866009015991366,0.012766394405858916,0.2973958072996751,0.18033345040897153,0.36217676160785106,0,0,0,0
0.9390083424066825,0.5287093174035823,0.141491961747354,0.7042454393413785,0.8967951621837814,1,1,0,0
0.8894918045635567,0.6620883864249978,0.03748803108680687,0.33069923316067074,0.5811345692455004,0,1,1,0
0.898704995506485,0.058535705830905393,0.45979241772759005,0.7512279958346975,0.6598884987135903,0,0,0,0
0.24314343367414948,0.052872562597859774,0.01576398846082705,0.37042982810134484,0.5489464349648153,0,1,0,1
0.16940428656594042,0.1494547562906483,0.7624540977089167,0.25209159377837376,0.5732827755158942,0,0,1,0
0.21551000483322136,0.641731628087876,0.5979969418649287,0.694956332027548,0.7174685359134761,0,0,0,0
0.7935432911534043,0.9013222934371115,0.8186093232955234,0.5275039105123766,0.5512048915584731,0,1,0,0
0.8218795883564585,0.03967400276593236,0.28739435910734257,0.07470795834482169,0.4105202241300233,0,0,0,1
0.43623848431430423,0.29879002999397,0.6561519100989948,0.9138524120330488,0.6092669069965848,0,0,1,0
0.409889103882769,0.4365503110965291,0.5854090015029758,0.9433225469109447,0.9479003750478747,1,0,1,0
0.08266469000258769,0.6413682782216692,0.25397539170817673,0.32563072102768265,0.32714699270140524,0,1,0,0
0.8428337151506831,0.6827241627802083,0.5941774221611174,0.7266773387723551,0.29326050970280904,0,0,0,1
0.2715037207875336,0.9742678470515966,0.6840509807717509,0.2657701402140772,0.20395318518081376,0,0,1,0
0.7662039546394123,0.20874869459352585,0.6888857668996321,0.00535107882974184,0.2926042318290972,0,0,0,0
0.46464263062172617,0.329241367942696,0.7124362699210451,0.14341896767825224,0.51114859864998,0,0,0,0
0.7734994670795138,0.0797967098862098,0.19143610660198318,0.9267754710178736,0.7938671124648312,0,0,1,0
0.1749977180920942,0.4469794715452433,0.058136021141836025,0.17732428072304773,0.22198651754619753,0,1,1,0
0.8461058019487768,0.3487410567859024,0.03177166311006585,0.5305744624840755,0.4647762518478765,0,0,1,0
0.09032684786921186,0.6223553584008807,0.3964773469317683,0.23740420536247264,0.9308097387802764,0,0,1,1
0.05745884169859372,0.524900133535872,0.8782284294077086,0.2609267190310163,0.1559988540817663,0,0,1,0
0.09411271642572905,0.25819629300516456,0.16121035010640927,0.34973553759267817,0.8053373341948863,0,0,0,0
0.6395784960398163,0.7767436372068338,0.4238676657825984,0.6723298626504759,1.0057366672706587,0,0,1,0
0.8633609427072617,0.6747300066141595,0.1541758555251017,0.1845410835345036,0.5812887954375386,0,0,0,0
0.6445632886135182,0.3924270648463837,0.41894405761734976,0.6043114477893236,0.6256050086127407,1,0,1,0
0.07419816750293462,0.5801628720400144,0.6220225997088362,0.637543803347763,0.7536357818960112,1,0,0,1
0.7769088181451975,0.162242377324481,0.053963064094839086,0.49790708421931185,0.9784548974700603,0,0,0,0
0.17615480062831335,0.5144727973650117,0.8204946987332026,0.5133010280936835,0.7905025827407856,1,0,0,0
0.559907308599739,0.013774917877729886,0.9453396611776944,0.6333339683325325,0.38676652274116957,1,0,1,0
0.9524945593717724,0.2757929037082073,0.3069984985824674,0.35404787842515606,0.211736900998774,1,0,1,0
0.3748732384846444,0.772644440028063,0.29091995794555114,0.6982409897210939,0.9574360960424824,0,0,0,1
0.8216997449609273,0.4442892746986188,0.05728180198507171,0.9838370294363584,0.507701592584804,0,0,1,1
0.8035378067615958,0.1564087706485413,0.8005612369246788,0.720547863373318,0.6517796712763108,1,0,0,1
0.9835652177289581,0.5288818155045459,0.9018244834513108,0.4145767537650157,0.4360462646235,1,1,0,0
0.6694628094036544,0.3063817584262122,0.6680934686153641,0.2590684115489098,0.13357805722154442,0,0,0,0
0.2545616388584877,0.11575602420555686,0.4802459895408536,0.29782180986937623,0.35644660295098646,1,0,0,0
0.0962371986065873,0.46046358426101763,0.04560193582205152,0.9692337751048933,1.1029789655232172,1,0,1,0
0.7845985640182424,0.5109558118677935,0.9883487217746408,0.13048658248434042,0.2822251533275958,0,0,1,0
0.19433486799878297,0.8091869380077202,0.7496819581123486,0.3404967896064168,0.8091358101009688,0,0,0,0
0.7497254283620703,0.05858418388864339,0.6034968566244283,0.6277697973327496,0.4168840069303036,0,0,1,0
0.10795654879858974,0.2558166853695495,0.2759166476173044,0.5566345866097551,0.39071744922032625,0,0,1,1
0.1815217661423827,0.2823400686965527,0.46037661601893876,0.6554775894999324,0.9880361243515532,0,0,0,1
0.5137906762247685,0.8488847944339933,0.7176994656928489,0.6113701730700021,0.3764025081213467,0,0,1,0
0.13452573763464404,0.2987616096861436,0.3191063068018959,0.28518756971196924,0.4617697099269536,0,1,1,1
0.7438057761974827,0.3715577805112167,0.188808039688536,0.9868234913309128,0.540266897057226,0,0,1,0
0.6752358763216946,0.17493587607295946,0.26476585899147476,0.5184818769619975,1.0576898864228002,0,0,0,0
0.6656589970230363,0.6612488518720842,0.34173814316999995,0.14690937964450856,0.9323740404037042,0,1,0,1
0.9258847474155922,0.30880507269353863,0.9854119012908811,0.730308933014522,0.38920459314176314,0,1,1,0
0.6761733051156062,0.03617328836336853,0.011167073510526593,0.8226614561225962,0.7385461148863509,0,0,0,1
0.46161445285691305,0.3705157824871933,0.7009025231684866,0.011057423351007345,0.4858222447852908,0,1,0,0
0.7350372140510857,0.960636152666055,0.15579483621885037,0.2099766526141401,0.6576672096817902,0,0,1,0
0.6668211626028019,0.9262640966498072,0.3100046431617809,0.44663056008239876,0.8637496807440249,0,0,0,0
0.3311131591995562,0.3630371333631014,0.632062656395084,0.19191227678404954,0.30080853489875325,0,0,0,1
0.7433325319018618,0.7126038205640114,0.021045084576137962,0.4733035452473626,0.7540186976357739,0,0,0,0
0.9462059869416325,0.24191112953738325,0.06962966250366398,0.6077384702843253,0.6116519959346578,0,0,0,0
0.3220790048461899,0.8213166636738827,0.8939352104799061,0.47774989266878476,0.5340692959378062,0,0,1,0
0.9629236175392522,0.8266853019178462,0.21616527697596744,0.7043631748249037,0.4279658039619024,0,0,1,1
